,Date,User,Tweet
785,2022-12-01 17:24:29+00:00,IndiacomNews,"RBI ने चार शहरों में लॉन्च किया डिजिटल रुपया, जानें कहां से खरीद सकेंगे इसे; यहां हैं सभी सवालों के जवाब @RBI

#DigitalRupee

https://t.co/o6pelykRLD"
786,2022-12-01 17:24:17+00:00,AkashChandraS14,"This is future 
#DigitalRupee 
#CBDC 
#RBI https://t.co/KfG3EWrkwB"
787,2022-12-01 17:23:37+00:00,ayush_ch24,"India get ready for our first 

Central bank digital currency

Soon you will find in all metro cities its pilot run from RBI 

#erupee #CBDC #rbi #Rupee #DigitalRupee https://t.co/I4utli9qDf"
788,2022-12-01 17:20:04+00:00,the_hindu,"A month into #India's pilot project for using an official digital rupee for inter-bank and institutional transactions, stakeholders are seeing no benefits, several bankers said.
https://t.co/xFyj0PDJEz"
789,2022-12-01 17:17:36+00:00,GautamChakrawal,"RBI launches the pilot for retail Digital Rupee (e₹-R) today.
The e₹-R would be in the form of a digital token that represents legal tender &amp; will have the same denomination as currently issued paper currency &amp; coins.
#DigitalRupee #RBItoday #CBDC #eRUPI
https://t.co/QKuCa9p9xD"
790,2022-12-01 17:14:27+00:00,pshq_web3,#DigitalRupee launched in #India officially: Five points to keep in mind on how this works - https://t.co/qcqnxAbrGT #web3 #blockchain #Crypto #Rupee #Wagmi
791,2022-12-01 17:05:54+00:00,news_beed,"Digital Rupee Launched Officially, Know What Are Its Benefits?
https://t.co/MJAlp9mQ6O     
#DigitalRupee #DigitalRupeeLaunched"
792,2022-12-01 17:05:49+00:00,YESBANK,"Together, let's be a part of India's growth story with Digital Rupee.
#PoisedForGrowth #RBI  #DigitalRupee"
793,2022-12-01 17:00:46+00:00,happinessbharat,India has launched digital rupee to a closed group. #DigitalRupee #Digital #DigitalTransFormation #erupee https://t.co/CbrK32YP99
794,2022-12-01 17:00:01+00:00,Neeraj_S2022,"नरेंद्र मोदी नोटबंदी के बाद डिजिटल करेंसी आर्थिक तबाही का एक और इतिहास रच सकते है।

देश के सिर्फ़ 1% मुद्रा प्रसार पर असर डालने वाली डिजिटल करेंसी को लागू करने की हड़बड़ी कालेधन के बेहिसाब हस्तांतरण की वज़ह बनेगी। 
#Demonetisation #DigitalRupee"
795,2022-12-01 16:58:08+00:00,Surinde33994284,"#DigitalRupee

https://t.co/b1Q9fd4Nz6"
796,2022-12-01 16:57:36+00:00,happinessbharat,#HSBC #Digital #DigitalTransFormation #DigitalRupee #finance #Financial https://t.co/niX9ioiVX0
797,2022-12-01 16:57:21+00:00,VICKYVEDPRAKASH,#DigitalRupee https://t.co/MG9m8UY0HE
798,2022-12-01 16:54:39+00:00,amarpals,Indian 🇮🇳 Rupee Goes Digital Today!! #DigitalRupee #DigitalIndia https://t.co/1ulAFdFOC5
799,2022-12-01 16:54:04+00:00,MSDbitco,#DigitalRupee
800,2022-12-01 16:50:38+00:00,iRavium,Read Full thread by @BahlKanan to know in details about India's own #DigitalRupee #CDBC . https://t.co/NgT4N4nIU1
801,2022-12-01 16:44:26+00:00,GoodNewsToday,"जानिए क्या नोट-सिक्के की जगह ले पाएगा e? 

#AchchiKhabarSachchiKhabar #DigitalCurrency #DigitalRupee @NavjyotRandhawa https://t.co/M1iCE7gk4X"
802,2022-12-01 16:42:39+00:00,indiacom,"#RBI #DigitalRupee launched in 4 cities today. Here are some FAQs answered. 

#DigitalCurrency #paperlessmoney #digitalmoney 

https://t.co/6DC7YIWwEV"
803,2022-12-01 16:41:33+00:00,EconomicTimes,"India's CBDC: How to buy a cup of tea with e-Rupee? Watch 

#CBDC | #DigitalRupee 

https://t.co/529cKSq5Ty https://t.co/lfA05o3ZfL"
804,2022-12-01 16:41:22+00:00,yaganaire,#DigitalRupee #erupee https://t.co/9TepU0uXZc
805,2022-12-01 16:40:30+00:00,GoodNewsToday,"आम आदमी के लिए 'डिजिटल रुपया', जानिए e-rupee को लाने की वजह

#AchchiKhabarSachchiKhabar #DigitalCurrency #DigitalRupee @NavjyotRandhawa https://t.co/6HcpLxB5CN"
806,2022-12-01 16:36:53+00:00,TheOnlineDoc1,"#DigitalRupee
#CBDC
#InvestWithDoc
#TheOnlineDoc 
https://t.co/RyQFxWl6fP"
807,2022-12-01 16:35:13+00:00,Ind2021Smg,"@latha_venkatesh Most dangerous move from free citizens to slavery #DigitalRupee 

https://t.co/UzPUs4RWFa"
808,2022-12-01 16:34:40+00:00,relocationXpert,#hmmm what could be the #usecase scenarios for #rbi #digitalrupee e₹ ? https://t.co/qNuRoxhelg
809,2022-12-01 16:34:23+00:00,know_kannada,#rbi #DigitalRupee #india #Bengaluru #ReserveBank #Bhubaneswar https://t.co/jjNdY8Dd8J
810,2022-12-01 16:33:33+00:00,Web3IND,RBI: RBI launches the pilot for retail Digital Rupee (e₹-R) today for a closed user group. #DigitalRupee
811,2022-12-01 16:32:56+00:00,pa1_online,"e₹-R: Retail #DigitalRupee

1st Pilot by @RBI

🔹To be launched on December 01, 2022

🔹A digital token representing legal tender

#DigitalRupee https://t.co/iVRuLooE0m"
812,2022-12-01 16:32:27+00:00,web3abcd,"RBI started the Digital rupee in the retail version on 1st December with four banks. On November 1, 2022, the Reserve Bank of India (RBI) launched India's first digital rupee pilot project for wholesale. #CBDC #India #RBI

https://t.co/kMXOD306c3 https://t.co/3WL1A4Xoy1"
813,2022-12-01 16:32:07+00:00,VS0172,Digital Rupee #india #rbi https://t.co/hHMtcSDHSi
814,2022-12-01 16:30:00+00:00,BGRIndia,"Here are 5 ways #DigitalRupee is different from #UPI 

https://t.co/tT76U8b1yT"
815,2022-12-01 16:29:25+00:00,scalebuildai,"The Reserve Bank of India (RBI) has begun its digital rupee pilot programme.
.
.
.
#NewsUpdate #NationalNews #finance #RBI #digitalcurrency #erupe #erupee #DigitalRupee #Blockchain #RBIPolicy #reservebank #currency #bankingnews #electricrupee #Angular #JavaScript #HTML #twitme https://t.co/atxDdc0hgI"
816,2022-12-01 16:26:16+00:00,Amit09660886,"#DigitalRupee
The @RBI announces the launch of the first pilot for retail #DigitalRupee (e₹-R). Users will be able to transact with e₹-R through a digital wallet offered by participating banks and stored on mobile phones/devices. https://t.co/q32eL7ppqY"
817,2022-12-01 16:25:43+00:00,PotatoTechi,"#DigitalRupee #DigitalTransFormation 
Digital Rupee - Everything You Need to Know - https://t.co/FTuM7bYqTr"
818,2022-12-01 16:22:29+00:00,Ind2021Smg,"@EverythingAjay https://t.co/NMYK8uT5u6

#DigitalRupee #RBI #RBItoday #CBDC #eRUPI"
819,2022-12-01 16:21:04+00:00,Ind2021Smg,"@htTweets Very dangerous to your freedom.

#DigitalRupee 

https://t.co/NMYK8uT5u6"
820,2022-12-01 16:19:44+00:00,PTTVOnlineNews,"பணத்தாளுக்கும் டிஜிட்டல் பணத்துக்கும் வேறுபாடுகள்.. இதுதான்.!

#DigitalRupee | #DigitalCurrency | #india https://t.co/TqGqUh2QoJ"
821,2022-12-01 16:14:45+00:00,Dipikka_M,"Today in Dateline 5pm, we bring you details on #digitalrupee straight from the operation incharge of Digital Rupee, RBI! 

Watch here : https://t.co/USM1er6zaR

@RBI #DigitalRupee https://t.co/1bOoBQNkQU https://t.co/3bps3FxkP3"
822,2022-12-01 16:13:29+00:00,withregardskp,How it is different from UPI ?#DigitalRupee
823,2022-12-01 16:13:18+00:00,honey1925,Future is here  #DigitalRupee
824,2022-12-01 16:12:23+00:00,Hotworldnews007,#DigitalRupee #TrendingNow #MoneyTalks  இந்திய டிஜிட்டல் கரன்சி எவ்வாறு பயன்படுத்தப்படுகிறது?  - ஒரு தெளிவுப் பார்வை |  தேசத்தில் இந்திய டிஜிட்டல் நாணயத்தை எவ்வாறு பயன்படுத்துவது என்பது பற்றிய விரிவான பார்வை விளக்கமளிப்பவர் https://t.co/c2m3pUXsLi
825,2022-12-01 16:11:05+00:00,ETNOWlive,"#IDD | We discuss the impact of @RBI's CBDC pilot and whether it can be a gamechanger that challenges #Cryptocurency 

@TamannaInamdar @AjeetK @reflexical @jayvaidhya
@bct_digital @ManojDalmia72 @proassetz #CBDC #DigitalRupee https://t.co/4wEiDk8TZe"
826,2022-12-01 16:08:21+00:00,misscryptotrend,"Индия имеет огромное население. Индия – это массы. Если #DigitalRupee не заинтересует массы, маловероятно, что это окажет влияние на финансы или экономику."
827,2022-12-01 16:07:10+00:00,sansad_tv,"#GujaratElections: पहले दौर का मतदान संपन्न,
#G20Presidency: भारत को मिली #G20 की कमान,
रिजर्व बैंक ने जारी किया #DigitalRupee,
#PAKvsEng: रावलपिंडी टेस्ट के पहले दिन 4 सेंचुरी बने । 

#AajkiKhabar

Watch: https://t.co/81dvM573H5 https://t.co/txcVKs9NiH"
828,2022-12-01 16:04:58+00:00,gauravbits,"#DigitalRupee

Future of Money is Here
CDBC
#india https://t.co/E8c0PDfLB5"
829,2022-12-01 16:02:43+00:00,imperiumindex,"👀

#RBI #RBItoday #CBDC #DigitalRupee https://t.co/rkWLkEaq1p"
830,2022-12-01 16:01:32+00:00,newsindia24x7_,"किन बैंको से 'डिजिटल रुपया' की शुरुआत ?

#RashtraKiAwaz #DigitalRupee #newsindia 

@sarfaraazsaifi https://t.co/MSUSSoGHW1"
831,2022-12-01 16:00:34+00:00,ryandubbz,"Maybe this is setting up the upcoming press release @Anish_tweeets was hinting at? 
$Algo $WTK @Algorand @WadzPay 
Launching the first digital rupee #CBDC 
👀 https://t.co/npGWPYmNAb https://t.co/CIbHFlILV2"
832,2022-12-01 15:54:31+00:00,ETNOWlive,"#StartUpCentral | Is the #DigitalRupee more powerful than the physical #currency?

What is the digital version of a currency?

We demystify the benefits of the #erupee, with Navin Surya, Chairman, Fintech Convergence Council &amp; @NayantaraRai https://t.co/Xn9dOede1H"
833,2022-12-01 15:53:55+00:00,TheAadition,"ডিজিটাল রুপির নানা তথ্য রইল এক নজরে! 

#DigitalRupee #DigitalCurrency #BusinessNews #aadition https://t.co/U9564QbFm7"
834,2022-12-01 15:53:41+00:00,PTTVOnlineNews,"பணத்தாளுக்கும் டிஜிட்டல் பணத்துக்கும் வேறுபாடுகள்.. இதுதான்.!

https://t.co/Ae3nhGlqR5 

#DigitalRupee | #DigitalCurrency | #india"
835,2022-12-01 15:51:28+00:00,ExamsNation,RBI announced Pilot for Digital Rupee in India #DigitalRupee https://t.co/CD8VGmJe77
836,2022-12-01 15:50:13+00:00,CryptoToday24X7,⚡️Pilot For Indian Retail #DigitalRupee (CBDC) Is Now Live. https://t.co/osV1vbjITX
837,2022-12-01 15:46:45+00:00,jinitparmar10,"Since the launch of the pilot wholesale CBDC, trades worth Rs 7,140 crore were settled with the digital rupee in November, according to the data compiled from state-owned banks using the pilot service.

Read here #CBDC #WholesaleCBDC #RBI #DigitalRupee https://t.co/fk7nP51UZj"
838,2022-12-01 15:44:21+00:00,GP4IND,I request GoI led @RBI to allow e-RUPEE wallet recharge (cash loading) like mobile recharge and any company to allow offering #DigitalRupee wallet services to the citizen then it would be a big game-changer on the innovation led financial inclusion front. @PMOIndia @FinMinIndia
839,2022-12-01 15:40:39+00:00,hostadomainnow,Digital Rupee? Credit Card Crypto Currency? How about https://t.co/nGlARQACcU - Yes amazing one word domain name now available #crypto #metatrader #currency #DigitalRupee #Rupee #India #CreditCard  #CreditCards #cryptocurrency #domains #domainforsale #Thursday #thursdayvibes https://t.co/G6S7BGvEGc
840,2022-12-01 15:35:07+00:00,sethiashish6,"Say NO to #DigitalSlavery

Say NO to #GovernmentalControl

Say No to #NWO 

Say NO to #DigitalRupee"
841,2022-12-01 15:32:45+00:00,ShahViratS6,"The phase 1 of pilot project for retail digital rupee 
e₹-R will start from 1 Dec in Mumbai New Delhi Bengaluru and Bhubaneswar.
In 2nd phase of this pilot project start in Ahmedabad Gangtok Gauhati Hyderabad Indore Cochi Lucknow Patna and Simla.
#DigitalRupee"
842,2022-12-01 15:32:18+00:00,CryptoMoneyMntr,India’s #CBDC e₹ (Digital Rupee) is finally here 🔥 https://t.co/FA87paMaU6
843,2022-12-01 15:28:26+00:00,monsun14,"#DigitalRupee उस दिन लांच करूँगा जिस दिन गुजरात में चुनाव हो, ये मेरे भग्त वोटों में एक्स्ट्रा पुश देगा।"
844,2022-12-01 15:16:39+00:00,GaneshVMK,@JokinglyCruel @LawBeatInd Won't #DigitalRupee accounts come under income tax scrutiny in future.
845,2022-12-01 15:15:45+00:00,TNNavbharat,"#RBI ने लॉन्च किया डिजिटल रुपया, जानें क्या है, कैसे कर सकेंगे इस्तेमाल 

#DigitalRupee #DigitalCurrency

https://t.co/apQfHXA3yF"
846,2022-12-01 15:14:49+00:00,AJ_analysis_,"Retail digital rupee (Err) pilot program phase 1 began today

👉 More details: https://t.co/hi3pXUCDFY

#CBDC https://t.co/XDpJ2ZlwDV"
847,2022-12-01 15:13:50+00:00,bsindia,"e-Rupee debuts! https://t.co/0XXvPsjQwC
#JaySpeaks 

#erupee #digitalrupee https://t.co/LQxkXTE3RN"
848,2022-12-01 15:11:33+00:00,abpmajhatv,"डिजिटल रुपयाच्या माध्यमातून आर्थिक सर्वसमावेशकता आणि डिजिटायझेशनचा हेतू साध्य केला जाणार आहे...

वाचा सविस्तर #RBI #digitalrupee #CBDC #Cryptocurrency
@007pandey 
https://t.co/rotEyp5PGr"
849,2022-12-01 15:09:38+00:00,fiibertech,"#DigitalRupee has been launched in India &amp; its first pilot test has begun in Bengaluru, New Delhi, Mumbai &amp; Bhubaneswar. But, what exactly is #eRUPI? How is it different from UPI &amp; Crypto?

Watch video: https://t.co/nbScO8k7sp

Ft. @ashri_k 

 #digitalpayments #UPI #Cryptocurency https://t.co/W9xRBEItyf"
850,2022-12-01 15:03:21+00:00,nifty_nayak,"RBI has launched digital rupee. They say that you can do anonymous transaction. Now all black money holders can use this. Before they had the tension of hiding the physical notes. Now even that is gone. What is the agenda of this??
@RBI @nsitharaman 
#DigitalRupee"
851,2022-12-01 15:03:19+00:00,phenomenominal,"CBDCs are the end of freedom. Do not support the Central Bank Digital Currencies that are being released in India and other countries to follow. 

They will control you and starve you.

Is not conspiracy. Its happening now #DigitalRupee = death for India and the end of humanity"
852,2022-12-01 15:01:44+00:00,StockAshtro,"Stock for tomorrow 2nd Dec'2022!

Bank of Baroda
Bank of Maharashtra
UCO Bank
Ultratech Cement
Central bank
#SEBI #stockmarketcrash #StocksToBuy #TradingSignals #DigitalRupee"
853,2022-12-01 15:00:32+00:00,ETNowSwadesh,#DigitalRupee #RBI #SBI #IDFC #ICICI #YesBank https://t.co/OpbyGOvo20
854,2022-12-01 15:00:05+00:00,SPARCBETS,"Your Blessings can be Showered upon you by Predicting at SPARC!❄️🎄✨

Play🎰| Predict⬆️⬇️| Win💰

#SparcBets #Play2Earn #SLN #P2E #BNBPrediction #Predictions #games #cryptocurrencies #Digitalrupee #1000x https://t.co/8JKpVQuI14"
855,2022-12-01 15:00:03+00:00,eenadulivenews,"Watch: డిజిటల్‌ రూపాయి.. ఎలా పనిచేస్తుందంటే..?
#TeluguNews #DigitalRupee #BusinessNews #RBI 
https://t.co/XhXVGxSLF1"
856,2022-12-01 14:58:22+00:00,0606aksingh,#DigitalRupee #jugad India ka #ล็อคกี้เเฟน #raveparty #RavishKumarResigns #रवीश_कुमार https://t.co/gpuEcN1Zl4
857,2022-12-01 14:58:00+00:00,amdvasimakram,"What's the difference between e-₹Rupee and UPI?

#DigitalRupee"
